# -------------------------------------------------------
# ---- CSV created by:  mightymerge.io                   
# -------------------------------------------------------

conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1646105854310236160,Wed Apr 12 10:59:53 +0000 2023,0,Erick Thohir berbicara tentang Coach Shin Tae-young kedepannya akan seperti apa #erickthohir #pssi #rokET #erickthohirbukanmaen #bumnuntukindonesia #bumnhadiruntuknegeri #erickthohirsolusirakyat #indoviral #IndonesiaMaju https://t.co/UDnqQLO16u,1646105854310236160,https://pbs.twimg.com/ext_tw_video_thumb/1646105739130458112/pu/img/qaNxWr-0iFcg5rwu.jpg,,in,,0,0,0,https://x.com/AntonNovrian_/status/1646105854310236160,1642973968880775177,AntonNovrian_
1646070076267974659,Wed Apr 12 08:37:43 +0000 2023,1,Erick Thohir berbicara tentang Coach Shin Tae-young kedepannya akan seperti apa #erickthohir #pssi #rokET #erickthohirbukanmaen #bumnuntukindonesia #bumnhadiruntuknegeri #erickthohirsolusirakyat #indoviral #IndonesiaMaju https://t.co/GfOeDmnDZl,1646070076267974659,https://pbs.twimg.com/ext_tw_video_thumb/1646069963835465729/pu/img/Eou7cj3BZGtYI_5v.jpg,,in,,0,0,0,https://x.com/AprillioDandy/status/1646070076267974659,1634564870099316736,AprillioDandy
1646068157659095041,Wed Apr 12 08:30:05 +0000 2023,0,Erick Thohir berbicara tentang Coach Shin Tae-young kedepannya akan seperti apa #erickthohir #pssi #rokET #erickthohirbukanmaen #bumnuntukindonesia #bumnhadiruntuknegeri #erickthohirsolusirakyat #indoviral #IndonesiaMaju https://t.co/KGZC6j4ik4,1646068157659095041,https://pbs.twimg.com/ext_tw_video_thumb/1646068060812644354/pu/img/MgFmB_KqEnual9Nm.jpg,,in,,0,0,0,https://x.com/Kusumadana95/status/1646068157659095041,1585141846090878976,Kusumadana95
1645928573516263427,Tue Apr 11 23:15:26 +0000 2023,0,Harusnya sih kontrak Shin Tae-young diperpanjang yaa karena perkembangan sepakbola Indonesia ditangannya membaik #shintaeyoung #erickthohir #pssi #sepakbolaindonesia #pelatihtimnasindonesia #ketuapssi #erickthohiridolague #erickthohirwapres https://t.co/b0Tn5AY8Pv,1645928573516263427,https://pbs.twimg.com/ext_tw_video_thumb/1645928466288902146/pu/img/CO2FWyVI2-aC5ObQ.jpg,,in,,0,0,0,https://x.com/tegarwadesta/status/1645928573516263427,1626874431346991104,tegarwadesta
1645926962903535616,Tue Apr 11 23:09:02 +0000 2023,0,Kontrak Shin Tae-Young harus diperpanjang demi kemajuan sepakbola Indonesia #erickthohir #shintaeyoung #pelatihtimnasindonesia #menteriterbaik #pssi #sepakbolaindonesia #ketuapssi https://t.co/rpq5crwdxN,1645926962903535616,https://pbs.twimg.com/ext_tw_video_thumb/1645926830929756161/pu/img/MRVltTDZSUWggU71.jpg,,in,,0,0,0,https://x.com/ariefalay66/status/1645926962903535616,1576150511870701570,ariefalay66
1645925473481003011,Tue Apr 11 23:03:07 +0000 2023,0,Harus diperpanjang dong pelatih Shin Tae-Young progresnya sudah sangat baik timnas ditangan beliau #shintaeyoung #erickthohir #pssi #pelatihtimnasindonesia #ketuapssi #sepakbolaindonesia #fifa #timnasindonesia https://t.co/Ly50YaNeNw,1645925473481003011,https://pbs.twimg.com/ext_tw_video_thumb/1645925382368149504/pu/img/b6pRIUVCjYxPjFRU.jpg,,in,,0,0,0,https://x.com/rendytriawan88/status/1645925473481003011,1553078735687274496,rendytriawan88
1641417940007555073,Thu Mar 30 12:31:47 +0000 2023,4,Shin Tae-young Sakit Hati Indonesia Gagal Tampil di Piala Dunia U-20 https://t.co/lFYl02a2qz,1641417940007555073,,,in,,1,7,2,https://x.com/Ndons_Back/status/1641417940007555073,1289954556411969537,Ndons_Back
1641411259386953729,Thu Mar 30 12:05:14 +0000 2023,27,Indonesia batal jadi tuan rumah Piala Dunia U-20. Pelatin Timnas Shin Tae-young mengaku sakit hati mengetahui kenyataan itu. Via: @detiksumut_ https://t.co/2sKPEHRptK,1641411259386953729,,,in,,2,2,5,https://x.com/detikcom/status/1641411259386953729,69183155,detikcom
1641366895021490178,Thu Mar 30 09:08:57 +0000 2023,0,Indonesia batal jadi tuan rumah Piala Dunia U-20. Pelatin Timnas Shin Tae-young mengaku sakit hati mengetahui kenyataan itu. https://t.co/EUfOyMbAf0,1641366895021490178,,,in,"North Sumatra, Indonesia",0,0,0,https://x.com/detiksumut_/status/1641366895021490178,1613441633735020545,detiksumut_
1640114244330098688,Sun Mar 26 22:11:22 +0000 2023,0,Akhirnya baru sempat namatin The Glory. Sepanjang nonton gw selalu mikir pemeran Joo Yeo-jeong mirip siapa sampai akhirnya keinget kalau beliau mungkin versi 20 tahun lebih mudanya pelatih Indonesia Shin Tae-young https://t.co/KH7DpGS6mT,1640114244330098688,https://pbs.twimg.com/media/FsLbNQ9akAIBMTW.jpg,,in,,0,0,0,https://x.com/kingarnanda/status/1640114244330098688,1232960385889603586,kingarnanda
1639298448624340992,Fri Mar 24 16:09:41 +0000 2023,2,Jelang FIFA Matchday Shin Tae-young Baru Tahu Ada Negara Burundi https://t.co/pF043mY99x,1639298448624340992,,,in,Jakarta,0,0,0,https://x.com/Beritasatu/status/1639298448624340992,154102750,Beritasatu
1637758387784937473,Mon Mar 20 10:10:02 +0000 2023,0,Shin Tae-young Minta Klub Lepas Pemain yang Dipanggil TC Piala Dunia U-20 https://t.co/g4ZMX21aUS,1637758387784937473,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/GATRA_com/status/1637758387784937473,202559038,GATRA_com
1631996854811652103,Sat Mar 04 12:35:45 +0000 2023,0,Ini timnas u-20 yang nglatih beneran Shin Tae-Young bukan sih? Kok mainnya jelek bener wkwk,1631996854811652103,,,in,Solo - Yogyakarta,0,0,0,https://x.com/jordannugraha/status/1631996854811652103,1176803473,jordannugraha
1631550121921118208,Fri Mar 03 07:00:42 +0000 2023,0,Erick Thohir telah menemui pelatih Shin Tae-young dan memastikan supaya semua pihak memiliki motivasi yang kuat nothing to lose demi prestasi timnas dan membawa nama baik sepak bola Indonesia.,1631550147137253376,,kiminigyu,in,"Bekasi, Jawa Barat",0,1,0,https://x.com/kiminigyu/status/1631550147137253376,2504603516,kiminigyu
1609532179603935232,Sun Jan 01 12:49:09 +0000 2023,0,Shin Tae-young: Kami Harus Fokus dan Hati-Hati https://t.co/ZtQuXsb73L,1609532179603935232,,,in,,0,0,0,https://x.com/Dokter_News/status/1609532179603935232,3164810568,Dokter_News
1609531942298607618,Sun Jan 01 12:48:13 +0000 2023,0,Shin Tae-young: Kami Harus Fokus dan Hati-Hati https://t.co/HAJBUA8q6A,1609531942298607618,,,in,,0,0,0,https://x.com/AkuratNewsID/status/1609531942298607618,1599994390994223104,AkuratNewsID
1608405694453276675,Thu Dec 29 10:12:54 +0000 2022,1,Kata Shin Tae-Young Witan sekiyaaaaa!! ,1608405694453276675,,,in,"Remagen, Deutschland",0,1,0,https://x.com/rasjawa/status/1608405694453276675,10024342,rasjawa
1605534729784004609,Wed Dec 21 12:04:43 +0000 2022,0,SHIN TAE-YOUNG SEMPROT KLUB ELKAN BAGGOT DAN SANDY WALS YANG REMEHKAN TIMNAS INDONESIA https://t.co/v3V8r4FKFG https://t.co/iEDGOfjwRY,1605534729784004609,,,in,,0,0,0,https://x.com/aangkasep93/status/1605534729784004609,968570883957694464,aangkasep93
1604429534811639808,Sun Dec 18 10:53:04 +0000 2022,0,Jika Elkan Baggot Absen di Piala AFF Shin Tae-young Sudah Antisipasi https://t.co/E12quALz7C,1604429534811639808,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1604429534811639808,4673458508,IniBalikpapaner
1602517208386584576,Tue Dec 13 05:52:51 +0000 2022,0,@SiaranBolaLive Gagal juara Aff. Shin Tae-young juga bakal mundur. (Buzzernya pada sewot) ,1602542044357877762,,SiaranBolaLive,in,,0,0,0,https://x.com/Iwan47201818/status/1602542044357877762,1274736299484647429,Iwan47201818
1600052947517325312,Tue Dec 06 09:02:04 +0000 2022,0,Shin Tae-young Terus Genjot Fisik Pemain Timnas https://t.co/VEdOeMpYdJ,1600052947517325312,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1600052947517325312,4673458508,IniBalikpapaner
1598274477208621058,Thu Dec 01 11:15:04 +0000 2022,0,Kembali ke Timnas Spasojevic Tak Ingin Kecewakan Shin Tae-young https://t.co/facmYYk8K1,1598274477208621058,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1598274477208621058,4673458508,IniBalikpapaner
1597222587330834432,Mon Nov 28 13:35:14 +0000 2022,0,Negerinya Shin Tae-young ketinggalan 2-0 dari Ghana.,1597222587330834432,,,in,,0,0,0,https://x.com/alvar_rummy/status/1597222587330834432,1558949880776667136,alvar_rummy
1593976340159598595,Sat Nov 19 14:35:48 +0000 2022,0,Shin Tae-young Rekomendasikan Rafael Struick untuk di Naturalisasikan https://t.co/hzRfWnfJvr,1593976340159598595,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1593976340159598595,4673458508,IniBalikpapaner
1593442726128885761,Fri Nov 18 03:15:25 +0000 2022,0,Timnas U-20 Babak Belur Dibantai Prancis 0-6 Shin Tae-young Akui Kalah Kualitas https://t.co/umPLp0Hr9h,1593442726128885761,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1593442726128885761,4673458508,IniBalikpapaner
1587686115372257280,Wed Nov 02 06:00:42 +0000 2022,9,Diluar Tragedi Kanjuruhan harus diakui bhw PSSI dibawah kepemimpinan Iwan Bule prestasi Timnas 🇮🇩 banyak mengalami peningkatan. Pelatih Shin Tae-young benar memberi harapan utk sepak bola nasional. Pelatih pilihan Iwan Bule memang Joss https://t.co/bK7i58kyle,1587686115372257280,,,in,DKI Jakarta,0,9,10,https://x.com/Balak_tiga/status/1587686115372257280,1294472490274627584,Balak_tiga
1587684943672459265,Wed Nov 02 05:56:02 +0000 2022,10,Mungkin ini salah satu permainan paling apik yg ditampilkan Timnas selama ini. PSSI dibawah kepemimpinan Iwan Bule cukup banyak meningkatkan permainan Timnas termasuk memilih pelatih handal spt Shin Tae-young https://t.co/kQVro6Sl5g,1587684943672459265,https://pbs.twimg.com/ext_tw_video_thumb/1587684878291595264/pu/img/KxCs71TfYJYjrzPR.jpg,,in,DKI Jakarta,0,9,10,https://x.com/Balak_tiga/status/1587684943672459265,1294472490274627584,Balak_tiga
1546330855521619969,Mon Jul 11 03:09:40 +0000 2022,0,Gagal Bawa Timnas U-19 ke Semifinal Piala AFF Posisi Shin Tae-young Tetap Aman https://t.co/yHFN3INr7I,1546330855521619969,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1546330855521619969,4673458508,IniBalikpapaner
1546176478165241856,Mon Jul 11 02:47:21 +0000 2022,0,@bolacomID Kata2 Fair play trus didengungkan tapi pelaksanaannya 0 besar di #AFFU19 mohon AFF meninjau ulang kebijaknya tentang regulasi yg digunakan ttg sistem yg berlaku sekarang &amp; setuju dengan Pelatih Shin Tae-Young untuk menyelidiki kemungkin Viet vs Thai bermain tidak fairplay.,1546325241416192002,,bolacomID,in,Jakarta,0,0,0,https://x.com/adhidaud/status/1546325241416192002,100126684,adhidaud
1544857862580719617,Thu Jul 07 01:36:31 +0000 2022,0,Masalah Klasik Timnas U-19 Indonesia Berulang Shin Tae-young Minta Bantuan https://t.co/S3FTrctlD1,1544857862580719617,,,in,Indonesia,0,0,0,https://x.com/1teknobiz/status/1544857862580719617,1482244610,1teknobiz
1543524179785531399,Sun Jul 03 09:16:56 +0000 2022,0,Pelatih Timnas Shin Tae-young Surati PSSI Minta Naturalisasi Jordi Amat Dilanjutkan https://t.co/YKSsWNNcCl,1543524179785531399,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1543524179785531399,4673458508,IniBalikpapaner
1543443627124428802,Sun Jul 03 03:56:51 +0000 2022,0,Shin Tae-young Sesalkan Hasil Imbang Lawan Vietnam https://t.co/lf2h8xuiRy,1543443627124428802,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1543443627124428802,4673458508,IniBalikpapaner
1543088348117475330,Sat Jul 02 04:25:06 +0000 2022,0,Shin Tae-young : Kami Ingin Meraih Juara Piala AFF 2022 https://t.co/BAryUxlESV,1543088348117475330,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1543088348117475330,4673458508,IniBalikpapaner
1541772182447132673,Tue Jun 28 13:15:07 +0000 2022,0,Timnas U-19 Kalah dalam Uji Coba Shin Tae-young Justru Happy https://t.co/Xx0EUrBEWF,1541772182447132673,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1541772182447132673,4673458508,IniBalikpapaner
1539537437176782848,Wed Jun 22 09:15:02 +0000 2022,0,Shin Tae-young Genjot Fisik Pemain Timnas U-19 https://t.co/1bjXLahUQl,1539537437176782848,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1539537437176782848,4673458508,IniBalikpapaner
1538040214702235648,Sat Jun 18 06:05:37 +0000 2022,0,PSSI Pastikan Shin Tae-young Pengang Timnas U-19 U-23 dan Senior https://t.co/t0DlC8Lnlt,1538040214702235648,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1538040214702235648,4673458508,IniBalikpapaner
1537717525957316609,Fri Jun 17 10:21:01 +0000 2022,0,@iriawan84 Mau tanya pak kemarin yang milih shin taeyo tae-young gak usah ngelatih timnas senior siapa saja ya pak? ,1537742101953191936,,IriawanIwanBule,in,"Surakarta, Jawa Tengah",0,0,0,https://x.com/nurrohmansaba/status/1537742101953191936,3269834810,nurrohmansaba
1537302112949915650,Thu Jun 16 05:12:40 +0000 2022,0,Ungkapan Menyentuh Shin Tae-young Setelah Timnas Lolos Piala Asia https://t.co/nu4hLgJh60,1537302112949915650,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1537302112949915650,4673458508,IniBalikpapaner
1536939970493001728,Wed Jun 15 05:13:38 +0000 2022,1,Timnas Indonesia tampil ganas saat berlaga melawan Nepal di Stadion Jaber Al-Ahmad International Rabu 15 Juni 2022. Skuad garuda yang kini dilatih oleh Shin Tae-Young sukses menaklukan Nepal https://t.co/iMp3Vs8mBq,1536939970493001728,,,in,,0,0,0,https://x.com/aksarajabar1/status/1536939970493001728,1133420212915539968,aksarajabar1
1536916150797250560,Wed Jun 15 03:38:59 +0000 2022,0,Terimakasih Shin tae-young sebuah proses yg luar biasa🇲🇨🇲🇨🇲🇨,1536916150797250560,,,in,YK,0,0,0,https://x.com/andreaskrisnaaa/status/1536916150797250560,1065793551085142016,andreaskrisnaaa
1536818774472413185,Wed Jun 15 02:14:21 +0000 2022,0,@SiaranBolaLive Mungkin gara2 namanya Shin Tae-Young makanya utk timnas junior. Kalau Shin Tae-Old utk timnas senior. Begitulah yg sesuai textbook pssi.,1536894850247065600,,SiaranBolaLive,in,,0,0,0,https://x.com/realoposisi/status/1536894850247065600,1236576438456741888,realoposisi
1514218355330371589,Wed Apr 13 12:26:03 +0000 2022,0,Uji Coba Terakhir Timnas U-19 Takluk 1-3 Shin Tae-young Tetap Puas https://t.co/ztCHGVU9cS,1514218355330371589,,,in,Balikpapan ,0,0,0,https://x.com/IniBalikpapaner/status/1514218355330371589,4673458508,IniBalikpapaner
1512204110623293441,Thu Apr 07 23:02:10 +0000 2022,0,3 Pemain Persib Dipanggil Shin Tae-Young Ke Korsel https://t.co/ouPUZ7EMof,1512204110623293441,,,in,,0,0,0,https://x.com/JabarTrust/status/1512204110623293441,1506999827577540618,JabarTrust
1511780806422773760,Wed Apr 06 19:00:06 +0000 2022,0,Dipanggil Shin Tae-young ke TC Timnas U-23 Ilham Rio Fahmi Kaget https://t.co/rUkbpHsvZ8,1511780806422773760,,,in,Solo - Surakarta - Solo Raya,0,0,0,https://x.com/kabartimlo/status/1511780806422773760,151734241,kabartimlo
1511780805097713665,Wed Apr 06 19:00:06 +0000 2022,1,Dipanggil Shin Tae-young ke TC Timnas U-23 Ilham Rio Fahmi Kaget https://t.co/Kvgx1QRw6Y,1511780805097713665,,,in,Surakarta,0,0,0,https://x.com/InfoTimlo/status/1511780805097713665,739940796,InfoTimlo
1511780804950564865,Wed Apr 06 19:00:06 +0000 2022,0,Dipanggil Shin Tae-young ke TC Timnas U-23 Ilham Rio Fahmi Kaget https://t.co/6kjnKl4bb0,1511780804950564865,,,in,Solo,0,0,0,https://x.com/timlovers/status/1511780804950564865,69226879,timlovers
1511329048420818948,Tue Apr 05 13:04:58 +0000 2022,0,Ditahan Seri Klub Korsel Ini Catatan Coach Shin Tae-Young https://t.co/WkRBz55qtV,1511329048420818948,,,in,Jakarta,0,0,0,https://x.com/jawapos/status/1511329048420818948,2392460208,jawapos
1502622238780309504,Sat Mar 12 12:27:13 +0000 2022,125,Berdasarkan pernyataan dari Dirtek Timnas Indra Sjafri @marcklok10 sudah didaftarkan oleh Shin Tae-young untuk gelaran SEA Games Vietnam! Klok akan terdaftar sebagai overaged player. Finally! 🇮🇩🇮🇩🇮🇩 https://t.co/5ys1FZKJxP,1502622238780309504,https://pbs.twimg.com/media/FNpigGNaUAAgbmi.jpg,,in,Indonesia,3,6,21,https://x.com/Box2BoxBola/status/1502622238780309504,1956656786,Box2BoxBola
1495016435839795201,Sat Feb 19 12:44:29 +0000 2022,2,INA vs MAS - Shin Tae-young vs Kim Pang-gon - Rosa vs Siti Nurhaliza - Adit dan Sopo Jarwo vs Upin Ipin,1495016435839795201,,,in,,0,0,1,https://x.com/gadogadorebus/status/1495016435839795201,1086074344537608193,gadogadorebus
1494938265564381185,Sat Feb 19 07:33:51 +0000 2022,0,Gak aku lebih percaya ke Shin tae-young,1494938265564381185,,,in,BNA,0,0,0,https://x.com/thefortisparvm/status/1494938265564381185,823013756439363584,thefortisparvm
1494909990154674176,Sat Feb 19 05:41:30 +0000 2022,0,Kedatangan Sandy Walsh di timnas mungkin hanya akan meramaikan bangku cadangan saja setelah video lord paduka maha raja nehneh alias Henhen ini tersebar luas. Shin tae-young telah menemukan apa yang selama ini dia cari.,1494909990154674176,,,in,Cibubur,0,0,0,https://x.com/auroraisover/status/1494909990154674176,1014140767667826689,auroraisover
1494528760875405314,Fri Feb 18 04:26:38 +0000 2022,35,VIDEO: Batal Tampil di AFF U-23 Shin Tae-Young Jualan Tahu? https://t.co/mr3GHZ9DiN,1494528760875405314,,,tl,Jakarta,1,2,3,https://x.com/liputan6dotcom/status/1494528760875405314,47596019,liputan6dotcom
1493405137796464645,Tue Feb 15 02:01:45 +0000 2022,0,PSSI Targetkan Peringkat FIFA Indonesia Naik ke 150 Dunia untuk Shin Tae-Young https://t.co/DvjHg8F1zV,1493405137796464645,,,in,"Bandung, Indonesia",0,0,0,https://x.com/korangala/status/1493405137796464645,2553884263,korangala
1491740674680524800,Fri Feb 11 08:28:54 +0000 2022,1,@vocketfcID Shin tae-young : anjir gua udh nyisir cape2 berantakan lagi ni mah ,1492053016668684288,,vocketfcID,in,"Kayseri, Türkiye",0,0,0,https://x.com/fauzi_nurhadi/status/1492053016668684288,1484061662,fauzi_nurhadi
1491946403614294016,Fri Feb 11 01:25:16 +0000 2022,0,Jelang AFF Badai Covid-19 Hantam Tim Nasional U-23 Indonesia Shin Tae-young Putuskan Mundur https://t.co/uSH2uMhwat,1491946403614294016,,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/potensi_bisnis/status/1491946403614294016,1287615396028153856,potensi_bisnis
1491680081667923973,Thu Feb 10 07:47:00 +0000 2022,0,Apa prediksi kalian untuk tim asuhan Shin Tae-young nanti? Mimin sih optimis pertahankan gelar juara 🇮🇩🇮🇩🇮🇩 https://t.co/enieoy6X6K,1491680081667923973,https://pbs.twimg.com/media/FLNdkr_UYAE2vMA.jpg,,in,Indonesia,0,1,0,https://x.com/bolacomID/status/1491680081667923973,1486284086,bolacomID
1490885766914150401,Tue Feb 08 03:10:40 +0000 2022,0,Tim Nasional Indonesia: Karena Hal Ini Shin Tae-young Optimis Raih Juara Piala AFF U-23 https://t.co/zTPPF2FmDz,1490885766914150401,,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/potensi_bisnis/status/1490885766914150401,1287615396028153856,potensi_bisnis
1490845864151060481,Tue Feb 08 00:32:07 +0000 2022,0,Target Shin Tae-young di Piala AFF Kamboja https://t.co/UCopNFzyNE #Terbaru #aff #kamboja #piala #shin,1490845864151060481,,,in,,0,0,0,https://x.com/idnws_com/status/1490845864151060481,2508650070,idnws_com
1488724322827272194,Wed Feb 02 04:01:52 +0000 2022,0,Pelatih Shin Tae-young Panggil 29 Pemain untuk Jalani Pemusatan Latihan Bersama Timnas U-23 https://t.co/vFzTWvxCL8,1488724322827272194,,,in,"Bandung, Jawa Barat",0,0,0,https://x.com/potensi_bisnis/status/1488724322827272194,1287615396028153856,potensi_bisnis
1488715976220635136,Wed Feb 02 03:28:42 +0000 2022,0,Ini Nama 29 Pemain Dipanggil Shin Tae-young Untuk Persiapan Piala AFF U-23 Kamboja https://t.co/TqHT2wSEBF,1488715976220635136,,,in,Indonesia,0,0,0,https://x.com/telisik_id/status/1488715976220635136,1234774867704049664,telisik_id
1820624854305087715,Tue Aug 06 03:46:41 +0000 2024,8,@UpdateBolabola Pelatih striker? Yeom Ki-hoon mengungkapkan perasaannya untuk memulai tantangan baru dengan mengatakan ``Saya berterima kasih kepada kepala Shin Tae-young karena telah memberi saya kesempatan yang baik. Saya akan pergi ke Indonesia dan belajar banyak.'' https://t.co/BKkOBqFjCB,1820667786361790772,,UpdateBolabola,in,,0,1,0,https://x.com/23Terima__kasih/status/1820667786361790772,1566262955930398720,23Terima__kasih
1820000048136253536,Sun Aug 04 07:35:51 +0000 2024,2,@ZonaBulutangkis Susah bro defensifnya Shin Tae-Young ini kek tai,1820000681559769386,,ZonaBulutangkis,in,,0,1,0,https://x.com/JzshinShinegumi/status/1820000681559769386,1559027077831004160,JzshinShinegumi
1817288265046593990,Sat Jul 27 19:57:40 +0000 2024,4,Orang yang tidak bisa menerima kritikan adalah orang yang paling cepat akan hancur . . . ____ BEBAS PUAS Malam Jumat Inisial T Berani TOMORO COFFE Shin Tae-young Indah G Muhammdiyah https://t.co/AksT0FKqAP,1817288265046593990,https://pbs.twimg.com/media/GThOC9gWAAAaEgO.jpg,,in,,0,0,2,https://x.com/ramona8322/status/1817288265046593990,57963209,ramona8322
1817022627963392193,Sat Jul 27 02:52:14 +0000 2024,3,@Kimberley_PS08 @are_inismyname @prabowo @Ndons_Back @Bank_Joee_ @BANGSAygSUJUD @99propaganda @florieliciouss @IrawanRommi @AndreasSolusi @zy_zy_lestary @MIrvanDarwin1 Aku yang meneteskan air mata nih Terharu... Pak Prabowo dan Pak Jokowi memang Presiden citra rasa Bapak kandung yah. Kayak Coach Shin Tae-young emang sudah gesturnya gitu enggak dibuat-buat.,1817030206525440221,,Kimberley_PS08,in,"Jakarta, Indonesia",0,1,0,https://x.com/ImaginarySteady/status/1817030206525440221,2556873745,ImaginarySteady
1817027158377922876,Sat Jul 27 02:40:07 +0000 2024,0,Berikut beberapa WNA yang telah menerima Golden Visa dari pendiri ChatGPT hingga Shin Tae-young. #bisnisupdate #update #bisnis #text https://t.co/5KwToQayj7,1817027158377922876,,,in,,0,1,0,https://x.com/kumparan/status/1817027158377922876,759692754985242625,kumparan
1816605752276189603,Thu Jul 25 22:45:36 +0000 2024,0,Top News: MRT dan LRT di Bali Golden Visa untuk Shin Tae-Young https://t.co/dyDQskOczn,1816605752276189603,,,in,Jakarta,0,0,0,https://x.com/KATADATAcoid/status/1816605752276189603,552523769,KATADATAcoid
1816556969093689611,Thu Jul 25 19:31:46 +0000 2024,5,Tidak ada kata toleran untuk kaum penjajah . . . ____ BEBAS PUAS Malam Jumat Inisial T Berani TOMORO COFFE Shin Tae-young Indah G Muhammdiyah https://t.co/Zge4IuZk8k,1816556969093689611,https://pbs.twimg.com/media/GTW078HXsAAk9KM.jpg,,in,,0,0,3,https://x.com/Siti28rahyu/status/1816556969093689611,1800112431982587904,Siti28rahyu
1816544247467954222,Thu Jul 25 18:41:13 +0000 2024,5,Inget lawan kita di setiap kompetensi itu ya manusia iblis mah gak usah ikutan . . . ____ BEBAS PUAS Malam Jumat Inisial T Berani TOMORO COFFE Shin Tae-young Indah G Kaget Budi Arie https://t.co/LlkdgRqJ5n,1816544247467954222,https://pbs.twimg.com/media/GTWpXSmWkAA8bIS.jpg,,in,,0,0,3,https://x.com/ramona8322/status/1816544247467954222,57963209,ramona8322
1816542850215215466,Thu Jul 25 18:35:39 +0000 2024,4,Aku sih gak bakalan cape-cape nya buat bersuara demi kemerdekaan Palestina Mereka telah benar-benar membunuh anak anak Palestina dan tidak layak utk ikut kompetensi apapun. . . . ____ BEBAS PUAS Malam Jumat Inisial T Berani TOMORO COFFE Shin Tae-young Indah G Muhammdiyah https://t.co/PNAIx4YVa0,1816542850215215466,https://pbs.twimg.com/media/GTWoGF_WEAAFYWr.jpg,,in,,0,0,3,https://x.com/petang_ana63586/status/1816542850215215466,1730284387898392576,petang_ana63586
1816442510572679408,Thu Jul 25 11:56:57 +0000 2024,1,Dari Coach Shin Tae-Young kita belajar bahwa dibenci bukan berarti tidak bisa mewujudkan prestasi.,1816442510572679408,,,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/Generasiosing/status/1816442510572679408,1017270635465043968,Generasiosing
1816415373664845996,Thu Jul 25 10:09:07 +0000 2024,0,Kakanwil Kumham Kaltim Hadiri Peluncuran Golden Visa oleh Presiden Jokowi ke Shin Tae-Young https://t.co/EOco0C4RUv https://t.co/pFpTGrYfCR,1816415373664845996,https://pbs.twimg.com/media/GTUz_Ufa8AAjvX6.jpg,,in,"East Borneo, Indonesia",0,0,0,https://x.com/kumhamkaltim/status/1816415373664845996,2516891534,kumhamkaltim
1808944389861093828,Thu Jul 04 19:22:05 +0000 2024,0,PSSI nya Korea Mengomentari Sepak Terjang Shin Tae-Young. #timnasday #timnasindonesia #timnas https://t.co/xgTyAKpl7l,1808944389861093828,https://pbs.twimg.com/ext_tw_video_thumb/1808942372048310272/pu/img/GFyVi1fzAu1U1F8A.jpg,,in,indonesia,0,0,0,https://x.com/Football_Grub96/status/1808944389861093828,1791398092325240832,Football_Grub96
1806655621917556950,Fri Jun 28 15:42:45 +0000 2024,0,@quagmirenotos @Bali_Football Yoo Jae-Hoon ke indo pertama umur 26 thn Shin Tae-Young mau 54 thn thn ini. Tapi semoga umur bkn jadi masalah ya.,1806714863697490388,,quagmirenotos,in,"Kota Bogor, Jawa Barat",0,0,0,https://x.com/duhpusing/status/1806714863697490388,40628650,duhpusing
1806654817282257254,Fri Jun 28 12:20:18 +0000 2024,52,@FaktaSepakbola Aff u 16 19 22 &amp; segame ud juara kurang senior. Tahun ini ad yg lebih penting dari AFF. Shin Tae-young fokus lolos WC aja. Semua suporter timnas harus melindungi STY. Krena bakal banyak pengkhianat yg bakal ganggu.,1806663915142799458,,FaktaSepakbola,in,,0,0,4,https://x.com/lost466270/status/1806663915142799458,1716598436504670208,lost466270
1806651504000200704,Fri Jun 28 12:13:16 +0000 2024,0,@TimnasIndonesia @erickthohir @PSSI Alhamdulillah gaskeun coah Shin Tae-Young ,1806662144957837531,,TimnasIndonesia,in,,0,0,0,https://x.com/ohmymyrj/status/1806662144957837531,1577183531427856385,ohmymyrj
